,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
10,0.341755271,0.258861608,0.237581537,-0.169571379,0.108163325,0.221359013,0.243019978,-0.032121737,-0.107712629,-0.222362858,-0.29748241,0.080676056,0.423411131,0.180227776,0.064861242,-0.059732397,-0.07792543,0.300549173,0.120373127,-0.056722681,-0.290147948,-0.208451248,-0.321527624,0.109977906
11,0.412381617,0.229653865,0.417941889,-0.129584402,0.203613621,0.38883366,0.428034637,0.138995047,-0.049437089,-0.04494341,-0.072752912,0.1131806,0.402800487,0.242475681,0.265759751,-0.163795202,0.146867152,0.445236164,0.282633942,-0.010711066,0.024745066,-0.082894493,-0.143413881,0.315161974
12,0.385684905,0.306626911,0.373599476,-0.020786363,0.076482238,0.384312214,0.274743702,0.085941642,-0.080747637,-0.118888312,-0.125688611,0.145650288,0.381427645,0.247505897,0.217658748,0.031864281,0.006253828,0.398188809,0.13243497,0.029136034,-0.079597757,-0.09428769,-0.029169655,0.216668018
13,0.384441002,0.344891012,0.304700875,-0.107702102,0.2279911,0.231562496,0.324968444,0.175203799,-0.003737574,0.002485098,-0.0239664,0.159509937,0.370490551,0.279738517,0.146043026,0.018275576,0.141277304,0.26978913,0.233338617,0.106772353,-0.02006076,-0.010460751,-0.056947994,0.246837912
14,0.429187909,0.314219927,0.274639166,-0.127050304,0.284145445,0.334849325,0.278324751,0.072217801,-0.162083586,-0.256831423,-0.281886683,0.11595186,0.523788615,0.292609344,0.1470875,-0.116250975,0.07577902,0.469990868,0.152805406,-0.034411155,-0.286535816,-0.30063345,-0.311032113,0.275984191
15,0.405803034,0.208097504,0.235371862,-0.143523257,0.292389521,0.278088177,0.277875997,-0.070525397,-0.08641784,-0.168578877,-0.217516648,0.096588453,0.391628138,0.156563156,0.140848189,-0.045599552,0.07373865,0.330282253,0.172608878,-0.089931563,-0.192622181,-0.175543485,-0.21799555,0.172173002
16,0.293680596,0.315856067,0.205791906,-0.158853656,0.15816168,0.211620396,0.241959135,0.015178608,-0.147006758,-0.157137938,-0.16691998,0.054813873,0.309917015,0.273548823,0.049821301,-0.080316592,0.024168285,0.293457724,0.099550662,-0.067690732,-0.163187904,-0.183845853,-0.073285094,0.172864367
17,0.330543144,0.356252436,0.382665164,-0.19880251,0.151475894,0.237644812,0.291119657,0.174221372,-0.02678583,-0.065872853,-0.068098061,0.1595051,0.340775957,0.397279929,0.177496221,-0.168081113,0.048752872,0.330316475,0.238783879,0.135443138,-0.056616236,-0.117452622,-0.044312981,0.269417374
18,0.242154992,0.282432324,0.251810354,-0.019035404,0.130147813,0.160050617,0.200566803,0.084206202,-0.01615092,-0.059677032,-0.082556771,0.035053668,0.282882649,0.310444233,0.144785373,0.029845093,-0.014749461,0.255298647,0.078035202,0.092769847,-0.120851328,-0.075715762,-0.09346855,0.177740936
19,0.342762298,0.363510011,0.177419888,-0.14417007,0.119967899,0.193696821,0.242947121,0.150948609,-0.124651896,-0.198548577,-0.214072485,0.038176129,0.39619344,0.345703119,0.11188216,-0.058315725,-0.088367217,0.281752042,0.153091871,0.071975267,-0.207515259,-0.196078348,-0.257821577,0.140037659
