,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
10,0.354689552,0.227255504,0.214714377,-0.292731522,-0.273989648,-0.292731293,-0.198010301,-0.292649117,-0.292791916,-0.278901956,-0.123380458,-0.276967442,0.419498415,0.063462387,0.140990231,0.008141876,-0.272423817,0.222109793,-0.285791166,-0.292539441,-0.292803343,-0.286989402,-0.120884377,-0.280869327
11,0.392938898,0.178802623,0.395295388,-0.075184914,-0.061515259,-0.075184694,-0.040511868,-0.075223519,-0.075294312,-0.040106767,0.104826679,-0.093388935,0.46142166,0.080016019,0.316313055,-0.033892889,-0.088682957,0.395913862,-0.084524329,-0.075065551,-0.075279935,-0.059390479,0.107510155,-0.093391897
12,0.386463578,0.202873239,0.329246724,-0.135225416,-0.120831207,-0.135225094,-0.156470125,-0.135140176,-0.135240765,-0.105861886,0.078931385,-0.106160103,0.40110509,0.086884748,0.318060596,0.026312941,-0.121228338,0.236894634,-0.143346065,-0.135054916,-0.135259767,-0.126948149,0.092750969,-0.114611234
13,0.354603463,0.313041803,0.272539985,-0.022707402,-0.005234125,-0.022707015,0.075092878,-0.021935168,-0.022712361,-0.025458317,0.088768789,0.013738803,0.395166563,0.137780266,0.221711864,0.021493031,0.013038437,0.130440768,0.002829659,-0.022034902,-0.022703236,-0.041131446,0.087261118,0.001835003
14,0.412180576,0.202577724,0.265301504,-0.261373239,-0.265180547,-0.261373045,-0.219944029,-0.261419848,-0.261392173,-0.24755581,-0.124300517,-0.192584582,0.608101788,0.166102866,0.240975129,-0.044083322,-0.282199133,0.451844737,-0.282975995,-0.261249569,-0.261390812,-0.256251789,-0.110421054,-0.195715571
15,0.388138141,0.131382405,0.186900243,-0.221569961,-0.215921891,-0.221569694,-0.216240162,-0.221744388,-0.221690119,-0.192833693,-0.044181478,-0.200452643,0.406307278,0.028597981,0.167498645,-0.01051761,-0.237197878,0.307464381,-0.241172613,-0.221559884,-0.22168803,-0.202247799,-0.028495331,-0.201459794
16,0.271271684,0.272884216,0.170063265,-0.162166746,-0.156455415,-0.162166129,-0.185102406,-0.161832627,-0.162191779,-0.138243481,-0.019952457,-0.12141992,0.407970874,0.15770472,0.150114706,-0.035233934,-0.15306822,0.188185641,-0.170771424,-0.161749176,-0.162166923,-0.150133516,-0.020367539,-0.143693451
17,0.30283148,0.245307524,0.336817172,-0.087262978,-0.080592172,-0.08726275,-0.073933782,-0.086439254,-0.087384073,-0.081081693,0.060866484,-0.069485403,0.344732956,0.1542934,0.189904925,-0.134791021,-0.134985179,0.199559301,-0.079587098,-0.086562944,-0.08735219,-0.091736276,0.065224848,-0.083981774
18,0.229849887,0.172772585,0.259639208,-0.086505479,-0.064002846,-0.086505283,-0.130334196,-0.086796555,-0.086528259,-0.080945185,0.01086506,-0.055452578,0.285823552,0.110442609,0.209703058,0.010693862,-0.090869617,0.26400406,-0.089729203,-0.086629934,-0.086517536,-0.08345635,0.011840521,-0.059812275
19,0.344601706,0.301635339,0.142938474,-0.205852916,-0.182446603,-0.205852683,-0.138515934,-0.205471792,-0.20577482,-0.206162833,-0.045226972,-0.207076703,0.426560077,0.22101109,0.224962415,-0.06873756,-0.188590389,0.227435501,-0.200786965,-0.205415169,-0.205813245,-0.215982706,-0.036061283,-0.213409157
20,0.213533366,0.18377663,0.245835799,-0.297315352,-0.284104863,-0.297314575,-0.258023677,-0.296820531,-0.297390252,-0.300951459,-0.119897238,-0.213318753,0.301919096,0.051296145,0.245796775,0.00189274,-0.267466495,0.351645916,-0.291796785,-0.296874651,-0.297370108,-0.310931011,-0.117233059,-0.231356395
21,0.384294194,0.215204352,0.240503546,-0.191348586,-0.200695139,-0.191348339,-0.137565151,-0.190768717,-0.191369803,-0.169645494,-0.050503065,-0.183527893,0.453065751,0.108574303,0.244796797,0.02369125,-0.164800426,0.316326684,-0.199565118,-0.190716795,-0.191355034,-0.183769209,-0.03055491,-0.18980253
22,0.198180984,0.191494787,0.29532093,-0.193639578,-0.19249212,-0.19363886,-0.290702786,-0.194178711,-0.193678674,-0.192237284,-0.088529458,-0.130618857,0.326918895,0.129588432,0.239954264,-0.069415151,-0.171009758,0.371115685,-0.257642558,-0.193864765,-0.193692435,-0.188629771,-0.083177891,-0.142655951
23,0.402565921,0.257413792,0.236151506,-0.210959217,-0.177413366,-0.210959108,-0.223686863,-0.21010695,-0.211000911,-0.211653884,-0.034132311,-0.168380539,0.380068744,0.121642279,0.174724322,-0.028303279,-0.16947686,0.261194605,-0.245218687,-0.21012673,-0.210987008,-0.222511658,-0.019143876,-0.167667124
24,0.435312476,0.272814579,0.280241047,-0.112412221,-0.087596662,-0.112411876,-0.11431011,-0.11129197,-0.1125176,-0.107580313,0.062863893,-0.087090766,0.513554469,0.240261013,0.234401641,0.018283865,-0.097469884,0.235306656,-0.129432782,-0.111475695,-0.11247078,-0.123135783,0.068449884,-0.096229108
25,0.328344665,0.171339117,0.239308955,-0.055330754,-0.044483678,-0.055330202,-0.014788542,-0.055280566,-0.055361437,-0.057456704,0.007750459,-0.011056249,0.40623751,0.027426756,0.242733168,0.066830588,-0.049003318,0.158016309,-0.031935465,-0.055114519,-0.055356846,-0.063815405,0.001984124,-0.027040026
26,0.359346458,0.257148842,0.273413455,-0.23986758,-0.189089612,-0.239867137,-0.190875274,-0.239553685,-0.239855373,-0.245505455,-0.053716756,-0.222785176,0.451708284,0.131438878,0.217625108,0.067910611,-0.161772231,0.251584073,-0.244258448,-0.239592879,-0.239876249,-0.260364275,-0.042625657,-0.227178135
27,0.380603985,0.249611359,0.247310552,-0.341592705,-0.32890319,-0.341592276,-0.246858594,-0.341415351,-0.341588393,-0.325246655,-0.132641476,-0.287787583,0.374283828,0.143341068,0.236786115,0.012105565,-0.299049345,0.173982883,-0.340672448,-0.341342756,-0.341608648,-0.331745305,-0.128535323,-0.289054827
28,0.354043072,0.203593116,0.217427166,-0.137504879,-0.126907725,-0.137504591,-0.168245968,-0.137508842,-0.137534738,-0.122859037,-0.019571159,-0.151428582,0.416797277,0.106335327,0.253281288,-0.126650077,-0.119948077,0.31558841,-0.155789686,-0.137506025,-0.137549305,-0.12871699,-0.016806809,-0.152013342
